





















































































"32.0825745595459 "," 72.3150781250004 "," OK",":    Punjab "," "
"32.0825745595459 "," 72.3250781250004 "," OK",":    Punjab "," "






































































































































































































"32.0725745595459 "," 72.3150781250004 "," OK",":    Punjab "," "
"32.0725745595459 "," 72.3250781250004 "," OK",":    Punjab "," "
"32.0725745595459 "," 72.3350781250005 "," OK",":    Punjab "," "






































































































































































































"32.0625745595459 "," 72.3250781250004 "," OK",":    Punjab "," "
"32.0625745595459 "," 72.3350781250005 "," OK",":    Punjab "," "






































































































































































































"32.0525745595459 "," 72.3250781250004 "," OK",":    Punjab "," "












































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































